PATH,ROW,geometry,STATE,STATE_GEOCODE,Avg_CC_Jan,Avg_CC_Feb,Avg_CC_Mar,Avg_CC_Apr,Avg_CC_May,Avg_CC_Jun,Avg_CC_Jul,Avg_CC_Aug,Avg_CC_Sep,Avg_CC_Oct,Avg_CC_Nov,Avg_CC_Dec,CC_Level_Jan,CC_Level_Feb,CC_Level_Mar,CC_Level_Apr,CC_Level_May,CC_Level_Jun,CC_Level_Jul,CC_Level_Aug,CC_Level_Sep,CC_Level_Oct,CC_Level_Nov,CC_Level_Dec,Avg_CC_Summer,CC_Level_Summer,Avg_CC_Autumn,CC_Level_Autumn,Avg_CC_Winter,CC_Level_Winter,Avg_CC_Spring,CC_Level_Spring,ProbCC_30_Jan,ProbCC_30_Feb,ProbCC_30_Mar,ProbCC_30_Apr,ProbCC_30_May,ProbCC_30_Jun,ProbCC_30_Jul,ProbCC_30_Aug,ProbCC_30_Sep,ProbCC_30_Oct,ProbCC_30_Nov,ProbCC_30_Dec
227,61,"POLYGON ((-53.12344517721906 -0.8803834372063633, -53.41404772460074 -2.251703067306646, -53.43 -2.32698, -55.0761 -2.08785, -55.0601002703614 -2.012589942523172, -54.7526 -0.56616, -54.75253523009555 -0.5661694089792509, -53.1075 -0.80514, -53.12344517721906 -0.8803834372063633))",PA,15,61.82,77.5,85.58,69.9,76.44,53.79,44.32,28.33,29.56,27.94,49.7,52.81,6,7,8,6,7,5,4,2,2,2,4,5,63.25,6,77.47,7,42.93,4,35.5,3,8.33,0.0,0.0,0.0,0.0,7.69,42.86,54.55,54.55,66.67,45.45,25.0
227,62,"POLYGON ((-53.73644548222308 -3.773563393184172, -55.3846 -3.53415, -55.38149438652105 -3.519587961908958, -55.0601002703614 -2.012589942523172, -53.41404772460074 -2.251703067306646, -53.414 -2.25171, -53.7364 -3.77357, -53.73644548222308 -3.773563393184172))",PA,15,67.12,79.09,83.85,68.85,77.21,53.05,27.21,32.47,35.95,40.86,55.09,59.76,6,7,8,6,7,5,2,3,3,4,5,5,68.04,6,76.85,7,37.57,3,43.18,4,0.0,0.0,0.0,0.0,0.0,15.38,64.29,45.45,36.36,16.67,22.22,25.0
227,63,"POLYGON ((-54.04306548233338 -5.220120487553969, -55.6943 -4.98025, -55.67819164769048 -4.905031213313207, -55.38149438652105 -3.519587961908958, -55.3685 -3.45891, -53.7205 -3.69832, -53.73644548222308 -3.773563393184172, -54.043 -5.22013, -54.04306548233338 -5.220120487553969))",PA,15,68.32,84.74,83.2,74.83,62.77,42.52,18.54,28.68,41.22,50.75,71.57,67.28,6,8,8,7,6,4,1,2,4,5,7,6,72.79,7,73.29,7,29.68,2,53.33,5,0.0,0.0,0.0,0.0,7.14,38.46,71.43,45.45,45.45,8.33,0.0,0.0
227,64,"POLYGON ((-54.33403358591823 -6.591365121397825, -54.34757644801522 -6.655188532790954, -54.35 -6.66661, -54.35000601034025 -6.666609126950335, -56.0054 -6.42615, -55.99307815424795 -6.368866974295963, -55.6782 -4.90503, -55.67819164769048 -4.905031213313207, -54.0271 -5.14488, -54.04306548233338 -5.220120487553969, -54.33403358591823 -6.591365121397825))",PA,15,61.07,77.21,85.26,67.67,60.08,29.05,13.69,12.2,42.53,51.75,67.69,57.1,6,7,8,6,6,2,1,1,4,5,6,5,64.03,6,70.89,7,18.51,1,53.93,5,8.33,11.11,0.0,9.09,21.43,69.23,78.57,81.82,36.36,25.0,18.18,16.67
227,65,"POLYGON ((-56.30655200181307 -7.817916508806538, -55.99307815424795 -6.368866974295963, -55.9892 -6.35094, -54.33403358591823 -6.591365121397825, -54.334 -6.59137, -54.34757644801522 -6.655188532790954, -54.35000601034025 -6.666609126950335, -54.6577 -8.11298, -54.65775515546098 -8.112971987593919, -56.3182 -7.87176, -56.30655200181307 -7.817916508806538))",PA,15,70.09,71.94,80.28,62.26,46.55,19.88,9.11,5.16,32.94,40.27,65.97,75.09,7,7,8,6,4,1,0,0,3,4,6,7,72.41,7,62.64,6,11.65,1,46.21,4,16.67,11.11,0.0,0.0,35.71,61.54,85.71,90.91,54.55,50.0,18.18,8.33
227,66,"POLYGON ((-54.95024804675202 -9.483913021472352, -54.9613113980389 -9.535767964628242, -54.9663 -9.559150000000001, -54.9663216648305 -9.559146853088487, -56.6331 -9.31704, -56.62035232226488 -9.258517690088485, -56.30655200181307 -7.817916508806538, -56.3019 -7.79656, -54.6417 -8.03772, -54.65775515546098 -8.112971987593919, -54.95024804675202 -9.483913021472352))",PA,15,77.34,64.27,74.84,62.54,35.85,14.0,8.02,3.93,34.42,44.72,79.72,75.5,7,6,7,6,3,1,0,0,3,4,7,7,73.1,7,56.59,5,9.01,0,52.71,5,8.33,11.11,8.33,0.0,57.14,84.62,85.71,100.0,54.55,41.67,9.09,8.33
227,67,"POLYGON ((-56.93392510352252 -10.68781721624494, -56.62035232226488 -9.258517690088485, -56.6167 -9.24187, -54.95024804675202 -9.483913021472352, -54.9502 -9.483919999999999, -54.9613113980389 -9.535767964628242, -54.9663216648305 -9.559146853088487, -55.26008155148828 -10.9298881548863, -55.2762 -11.0051, -56.9502 -10.762, -56.93392510352252 -10.68781721624494))",MT,51,65.86,62.79,58.77,53.0,22.92,9.58,9.34,0.96,31.19,41.28,76.35,60.17,6,6,5,5,2,0,0,0,3,4,7,6,62.86,6,43.74,4,7.16,0,49.36,4,18.18,22.22,16.67,16.67,57.14,84.62,92.86,100.0,54.55,58.33,9.09,33.33
227,68,"POLYGON ((-55.57130674543855 -12.37559902026716, -55.57247929081095 -12.38104428517371, -55.5875 -12.4508, -55.58758641216927 -12.45078745290166, -57.27 -12.2065, -57.2595068654416 -12.15908276363842, -56.93392510352252 -10.68781721624494, -56.9337 -10.6868, -55.26008155148828 -10.9298881548863, -55.26 -10.9299, -55.57130674543855 -12.37559902026716))",MT,51,66.39,57.84,61.39,43.93,15.86,9.87,7.72,1.05,26.22,42.07,68.16,62.47,6,5,6,4,1,0,0,0,2,4,6,6,62.52,6,39.67,3,6.52,0,45.39,4,27.27,44.44,7.69,50.0,78.57,84.62,92.86,100.0,72.73,33.33,18.18,25.0
227,69,"POLYGON ((-55.88440748799741 -13.82108438675674, -55.90022704772286 -13.89411658006116, -55.9007 -13.8963, -55.90070321352302 -13.89629953316551, -57.5927 -13.6505, -57.58764653747868 -13.62788002279789, -57.2595068654416 -12.15908276363842, -57.2533 -12.1313, -55.57130674543855 -12.37559902026716, -55.5713 -12.3756, -55.57247929081095 -12.38104428517371, -55.58758641216927 -12.45078745290166, -55.88440748799741 -13.82108438675674))",MT,51,63.03,60.67,66.77,44.52,26.62,11.7,19.1,2.77,11.58,48.04,60.45,69.28,6,6,6,4,2,1,1,0,1,4,6,6,64.54,6,45.51,4,11.84,1,40.26,4,16.67,30.0,15.38,50.0,50.0,76.92,85.71,100.0,81.82,41.67,9.09,25.0
227,70,"POLYGON ((-56.19951792931277 -15.26619739487717, -56.20188864927248 -15.2770658161159, -56.2159 -15.3413, -56.21600596657999 -15.34128460942313, -57.9186 -15.094, -57.9145530299154 -15.07607196974776, -57.58764653747868 -13.62788002279789, -57.5758 -13.5754, -55.88440748799741 -13.82108438675674, -55.8843 -13.8211, -55.90022704772286 -13.89411658006116, -55.90070321352302 -13.89629953316551, -56.19951792931277 -15.26619739487717))",MT,51,54.43,61.51,69.23,49.53,34.07,17.17,31.19,13.85,15.17,52.09,65.84,69.95,5,6,6,4,3,1,3,1,1,5,6,6,62.0,6,50.98,5,21.37,2,44.59,4,25.0,33.33,0.0,50.0,53.85,76.92,64.29,81.82,81.82,33.33,9.09,8.33
227,71,"POLYGON ((-56.51708784453152 -16.71088723771028, -56.5272241525101 -16.75699666861673, -56.5336 -16.786, -56.5336552557653 -16.7859919751032, -58.2481 -16.537, -58.23532846989969 -16.48106099294494, -57.9145530299154 -15.07607196974776, -57.9015 -15.0189, -56.19951792931277 -15.26619739487717, -56.1995 -15.2662, -56.20188864927248 -15.2770658161159, -56.21600596657999 -15.34128460942313, -56.51708784453152 -16.71088723771028))",MT,51,54.39,43.57,67.41,37.82,36.28,20.39,31.71,19.37,9.19,47.14,55.75,70.83,5,4,6,3,3,2,3,1,0,4,5,7,57.0,5,47.67,4,24.37,2,37.95,3,25.0,55.56,23.08,63.64,46.15,75.0,71.43,81.82,90.0,40.0,27.27,9.09
227,72,"POLYGON ((-56.83732013590189 -18.155097075636, -56.83943564161602 -18.16463505599816, -56.854 -18.2303, -56.85413862542109 -18.23027985935362, -58.5816 -17.9793, -58.56913007128905 -17.925345423935, -58.23532846989969 -16.48106099294494, -58.2309 -16.4619, -56.51708784453152 -16.71088723771028, -56.517 -16.7109, -56.5272241525101 -16.75699666861673, -56.5336552557653 -16.7859919751032, -56.83732013590189 -18.155097075636))",MT,51,56.6,59.69,56.34,35.54,32.01,31.46,28.65,29.66,3.71,42.58,41.21,61.98,5,5,5,3,3,3,2,2,0,4,4,6,59.33,5,41.61,4,29.86,2,29.55,2,25.0,20.0,30.77,63.64,61.54,58.33,71.43,63.64,100.0,30.0,36.36,27.27
228,59,"POLYGON ((-54.05400246063994 2.012600357443789, -54.34673228358966 0.6360736445749577, -54.3616 0.56616, -56.00666776007167 0.8051353165776711, -56.0067 0.80514, -55.6842 2.32698, -55.68415776737389 2.326973865212075, -54.038 2.08785, -54.05400246063994 2.012600357443789))",PA,15,80.47,89.6,83.19,87.42,75.03,67.01,54.07,47.15,38.06,44.35,48.33,84.35,8,8,8,8,7,6,5,4,3,4,4,8,84.53,8,81.48,8,56.25,5,43.27,4,0.0,0.0,9.09,0.0,0.0,7.69,21.43,25.0,45.45,18.18,33.33,0.0
228,60,"POLYGON ((-54.66854517721906 -0.8803834372063642, -56.3136 -0.64141, -56.31246771640732 -0.6360736445607102, -56.00666776007167 0.8051353165776711, -55.9907 0.88039, -54.3456 0.64141, -54.34673228358966 0.6360736445749577, -54.6685 -0.88039, -54.66854517721906 -0.8803834372063642))",PA,15,76.55,89.31,88.74,86.28,77.96,61.07,59.83,42.42,27.92,40.97,39.91,76.4,7,8,8,8,7,6,5,4,2,4,3,7,80.37,8,83.86,8,54.89,5,36.03,3,0.0,0.0,0.0,0.0,0.0,7.69,7.14,25.0,63.64,45.45,44.44,0.0
228,61,"POLYGON ((-54.66854517721906 -0.8803834372063642, -54.95914772460074 -2.251703067306647, -54.9751 -2.32698, -56.6212 -2.08785, -56.60519547650233 -2.01259065710392, -56.31246771640732 -0.6360736445607102, -56.2976 -0.56616, -54.6526 -0.80514, -54.66854517721906 -0.8803834372063642))",PA,15,62.61,84.9,81.23,73.21,68.36,39.08,48.79,26.42,22.1,39.85,29.61,59.6,6,8,8,7,6,3,4,2,2,3,2,5,68.85,6,73.55,7,38.67,3,30.58,3,16.67,0.0,0.0,8.33,7.14,38.46,28.57,66.67,81.82,36.36,66.67,18.18
228,62,"POLYGON ((-55.28154548222307 -3.773563393184172, -56.9297 -3.53415, -56.92659373226804 -3.519584906840543, -56.6052 -2.01259, -56.60519547650233 -2.01259065710392, -54.95914772460074 -2.251703067306647, -54.9591 -2.25171, -55.2815 -3.77357, -55.28154548222307 -3.773563393184172))",PA,15,70.53,88.67,77.45,76.35,69.86,38.13,47.3,31.27,39.34,48.74,50.43,66.2,7,8,7,7,6,3,4,3,3,4,5,6,75.0,7,74.26,7,39.31,3,45.9,4,0.0,0.0,0.0,0.0,0.0,46.15,35.71,66.67,54.55,27.27,22.22,9.09
228,63,"POLYGON ((-55.28154548222307 -3.773563393184172, -55.57215153129118 -5.144872514214652, -55.5881 -5.22013, -57.23938556862973 -4.980252096407135, -57.2394 -4.98025, -56.92659373226804 -3.519584906840543, -56.9136 -3.45891, -55.2656 -3.69832, -55.28154548222307 -3.773563393184172))",PA,15,72.19,79.42,74.9,71.66,58.27,26.26,30.44,22.7,41.9,51.78,69.93,55.82,7,7,7,7,5,2,3,2,4,5,6,5,69.64,6,67.81,6,26.66,2,53.55,5,8.33,9.09,9.09,8.33,23.08,61.54,50.0,66.67,63.64,18.18,0.0,40.0
228,64,"POLYGON ((-55.87912878912046 -6.591365818168057, -55.89234155435122 -6.653614304962486, -55.8951 -6.66661, -55.89510601034025 -6.666609126950335, -57.5505 -6.42615, -57.5374760135818 -6.365621291718765, -57.23938556862973 -4.980252096407135, -57.2232 -4.90503, -55.57215153129118 -5.144872514214652, -55.5721 -5.14488, -55.87912878912046 -6.591365818168057))",PA,15,80.36,83.78,81.3,81.29,54.76,17.68,22.43,11.44,35.47,37.5,67.76,49.74,8,8,8,8,5,1,2,1,3,3,6,4,72.22,7,71.71,7,17.47,1,45.56,4,0.0,0.0,0.0,0.0,23.08,61.54,71.43,91.67,63.64,54.55,11.11,20.0
228,65,"POLYGON ((-57.85165200181412 -7.817916508811376, -57.5374760135818 -6.365621291718765, -57.5343 -6.35094, -55.87912878912046 -6.591365818168057, -55.8791 -6.59137, -55.89234155435122 -6.653614304962486, -55.89510601034025 -6.666609126950335, -56.18678686509855 -8.037707382769881, -56.2028 -8.11298, -57.8633 -7.87176, -57.85165200181412 -7.817916508811376))",PA,15,60.72,77.38,63.26,82.3,45.02,17.46,15.18,12.26,31.33,46.19,65.7,59.64,6,7,6,8,4,1,1,1,3,4,6,5,65.95,6,62.54,6,15.04,1,46.58,4,25.0,0.0,0.0,8.33,28.57,76.92,78.57,83.33,54.55,36.36,11.11,30.0
228,66,"POLYGON ((-56.49534325020483 -9.483913717767594, -56.50689463640123 -9.538039450754285, -56.5114 -9.559150000000001, -56.51141686878519 -9.559147549735073, -58.17819653637288 -9.317040503107009, -58.1782 -9.31704, -57.85165200181412 -7.817916508811376, -57.847 -7.79656, -56.18678686509855 -8.037707382769881, -56.1867 -8.03772, -56.49534325020483 -9.483913717767594))",PA,15,66.75,69.13,59.13,55.51,40.63,10.93,8.07,8.58,31.54,41.0,62.98,59.94,6,6,5,5,4,1,0,0,3,4,6,5,65.48,6,50.73,5,9.18,0,44.62,4,8.33,27.27,10.0,25.0,50.0,84.62,92.86,100.0,63.64,36.36,10.0,20.0
228,67,"POLYGON ((-58.48997278692781 -10.73772525057725, -58.17819653637288 -9.317040503107009, -58.1617 -9.24187, -56.49534325020483 -9.483913717767594, -56.4953 -9.483919999999999, -56.50689463640123 -9.538039450754285, -56.51141686878519 -9.559147549735073, -56.8212 -11.0051, -56.82129022242618 -11.00508689858921, -58.4953 -10.762, -58.48997278692781 -10.73772525057725))",MT,51,82.22,68.15,67.46,56.93,34.12,13.31,5.6,10.19,34.64,42.51,64.0,63.16,8,6,6,5,3,1,0,1,3,4,6,6,71.76,7,50.99,5,9.58,0,47.05,4,0.0,18.18,10.0,8.33,50.0,84.62,92.86,83.33,45.45,27.27,9.09,20.0
228,68,"POLYGON ((-57.11640674542639 -12.37559902021068, -57.11757929081181 -12.38104428517767, -57.1326 -12.4508, -57.1326864121691 -12.45078745290088, -58.8151002006239 -12.20649995517921, -58.8150772284394 -12.20639712859499, -58.48997278692781 -10.73772525057725, -58.4787 -10.6868, -56.8051 -10.9299, -56.82129022242618 -11.00508689858921, -57.11640674542639 -12.37559902021068))",MT,51,74.29,70.49,65.41,37.84,31.6,11.69,4.13,5.36,37.47,39.16,62.93,59.1,7,7,6,3,3,1,0,0,3,3,6,5,68.42,6,43.68,4,7.03,0,47.01,4,0.0,9.09,18.18,50.0,57.14,84.62,92.86,100.0,54.55,27.27,16.67,30.0
228,69,"POLYGON ((-57.1326864121691 -12.45078745290088, -57.42950748799741 -13.82108438675674, -57.44532704772281 -13.89411658006094, -57.4458 -13.8963, -57.44580321351718 -13.89629953313877, -59.1377 -13.6505, -59.12304660229652 -13.58490942312571, -58.8151002006239 -12.20649995517921, -58.8150772284394 -12.20639712859499, -58.7983 -12.1313, -57.11640674542639 -12.37559902021068, -57.1164 -12.3756, -57.11757929081181 -12.38104428517767, -57.1326864121691 -12.45078745290088))",MT,51,66.08,67.23,64.61,39.57,22.15,7.48,5.15,2.89,39.44,40.87,65.06,62.23,6,6,6,3,2,0,0,0,3,4,6,6,65.23,6,40.42,4,5.23,0,48.95,4,8.33,10.0,18.18,33.33,64.29,92.31,92.86,100.0,45.45,45.45,16.67,20.0
228,70,"POLYGON ((-57.74461792931277 -15.26619739487717, -57.74698864927341 -15.27706581612011, -57.761 -15.3413, -57.76110596657999 -15.34128460942313, -59.4637 -15.094, -59.45965302991601 -15.07607196975044, -59.12304660229652 -13.58490942312571, -59.1209 -13.5754, -57.42950748799741 -13.82108438675674, -57.4294 -13.8211, -57.44532704772281 -13.89411658006094, -57.44580321351718 -13.89629953313877, -57.74461792931277 -15.26619739487717))",MT,51,68.16,61.79,56.92,44.2,30.73,22.89,6.43,2.45,33.83,43.5,57.58,60.83,6,6,5,4,3,2,0,0,3,4,5,6,63.88,6,42.85,4,10.7,1,45.4,4,8.33,10.0,27.27,36.36,57.14,61.54,92.86,100.0,54.55,40.0,8.33,20.0
228,71,"POLYGON ((-58.06218784453151 -16.71088723771028, -58.07232415251027 -16.75699666861754, -58.0787 -16.786, -58.07875525576529 -16.7859919751032, -59.7932 -16.537, -59.78042846989911 -16.48106099294242, -59.45965302991601 -15.07607196975044, -59.4466 -15.0189, -57.74461792931277 -15.26619739487717, -57.7446 -15.2662, -57.74698864927341 -15.27706581612011, -57.76110596657999 -15.34128460942313, -58.06218784453151 -16.71088723771028))",MT,51,49.49,58.59,52.67,42.83,38.93,39.79,9.81,4.98,32.04,51.88,45.69,40.75,4,5,5,4,3,3,0,0,3,5,4,4,49.6,4,44.32,4,18.32,1,42.93,4,33.33,18.18,36.36,45.45,57.14,46.15,92.86,100.0,54.55,30.0,36.36,36.36
229,59,"POLYGON ((-55.59833945879972 2.016166129641598, -55.89060233635735 0.64141033937678, -55.9066 0.56616, -57.5517 0.80514, -57.53575482269893 0.8803834375933564, -57.2292 2.32698, -57.22916256472143 2.326974561753136, -55.5831 2.08785, -55.59833945879972 2.016166129641598))",PA,15,86.43,80.74,90.46,83.42,78.55,50.24,53.06,51.66,35.68,25.27,29.92,65.0,8,8,9,8,7,5,5,5,3,2,2,6,77.39,7,83.92,8,51.58,5,30.16,3,0.0,0.0,0.0,0.0,0.0,28.57,41.67,25.0,54.55,66.67,55.56,18.18
229,60,"POLYGON ((-56.21354517730107 -0.8803834375933572, -57.85869766364265 -0.64141033937678, -57.8587 -0.64141, -57.5358 0.88039, -57.53575482269893 0.8803834375933564, -55.89060233635735 0.64141033937678, -55.8906 0.64141, -56.2135 -0.88039, -56.21354517730107 -0.8803834375933572))",PA,15,84.29,82.24,93.28,73.24,79.09,42.55,41.15,44.8,27.85,26.16,29.22,61.69,8,8,9,7,7,4,4,4,2,2,2,6,76.07,7,81.09,8,42.83,4,27.55,2,0.0,0.0,0.0,0.0,0.0,46.15,41.67,50.0,72.73,66.67,50.0,18.18
229,61,"POLYGON ((-58.1502892313021 -2.013008399938436, -58.15020027036141 -2.012589942523171, -57.85869766364265 -0.64141033937678, -57.8427 -0.56616, -56.1976 -0.80514, -56.21354517730107 -0.8803834375933572, -56.5201 -2.32698, -56.52013948987128 -2.326974263281137, -58.1662 -2.08785, -58.1502892313021 -2.013008399938436))",PA,15,82.91,85.12,92.39,67.95,65.09,40.26,31.39,35.29,26.91,29.27,44.24,58.02,8,8,9,6,6,4,3,3,2,2,4,5,74.84,7,74.29,7,35.77,3,32.3,3,9.09,0.0,0.0,7.14,0.0,38.46,66.67,58.33,63.64,66.67,37.5,25.0
229,62,"POLYGON ((-56.82654548222308 -3.773563393184172, -58.4747 -3.53415, -58.45865510927603 -3.458916521017065, -58.1502892313021 -2.013008399938436, -58.15020027036141 -2.012589942523171, -56.5042 -2.25171, -56.52013948987128 -2.326974263281137, -56.8265 -3.77357, -56.82654548222308 -3.773563393184172))",AM,13,78.06,80.26,91.34,64.67,63.66,36.58,25.89,27.51,31.61,34.97,46.87,63.33,7,8,9,6,6,3,2,2,3,3,4,6,73.57,7,71.52,7,30.17,3,37.16,3,0.0,9.09,0.0,0.0,7.69,38.46,66.67,75.0,54.55,58.33,44.44,16.67
229,63,"POLYGON ((-57.13316548233338 -5.220120487553969, -58.7844 -4.98025, -58.76829644280883 -4.90503051674175, -58.4587 -3.45891, -58.45865510927603 -3.458916521017065, -56.8106 -3.69832, -56.82654548222308 -3.773563393184172, -57.1331 -5.22013, -57.13316548233338 -5.220120487553969))",AM,13,85.12,80.48,79.34,69.76,65.52,26.18,13.34,13.81,32.68,35.09,54.48,71.79,8,8,7,6,6,2,1,1,3,3,5,7,78.91,7,70.86,7,18.22,1,39.71,3,9.09,9.09,10.0,7.14,7.69,64.29,83.33,100.0,54.55,41.67,33.33,8.33
229,64,"POLYGON ((-57.42413358591823 -6.591365121397825, -57.43767644801522 -6.655188532790954, -57.4401 -6.66661, -57.44010601034025 -6.666609126950335, -59.0955 -6.42615, -59.08298186439825 -6.367954442461697, -58.7683 -4.90503, -58.76829644280883 -4.90503051674175, -57.1172 -5.14488, -57.13316548233338 -5.220120487553969, -57.42413358591823 -6.591365121397825))",AM,13,84.71,85.46,59.35,61.77,58.3,24.76,6.08,17.19,25.13,48.6,69.21,68.47,8,8,5,6,5,2,0,1,2,4,6,6,79.22,7,59.88,5,16.47,1,46.33,4,9.09,0.0,36.36,14.29,15.38,57.14,91.67,75.0,81.82,33.33,22.22,16.67
229,65,"POLYGON ((-59.40838110915332 -7.87176274409854, -59.4084 -7.87176, -59.08298186439825 -6.367954442461697, -59.0793 -6.35094, -57.42413358591823 -6.591365121397825, -57.4241 -6.59137, -57.43767644801522 -6.655188532790954, -57.44010601034025 -6.666609126950335, -57.7478 -8.11298, -57.74785515556082 -8.112971988061917, -59.40838110915332 -7.87176274409854))",AM,13,83.55,88.0,72.81,57.75,50.72,18.01,8.6,20.02,15.49,53.94,60.99,55.4,8,8,7,5,5,1,0,2,1,5,6,5,75.05,7,59.7,5,15.68,1,42.7,4,0.0,0.0,9.09,28.57,38.46,78.57,91.67,83.33,81.82,33.33,44.44,33.33
229,66,"POLYGON ((-58.05651385075223 -9.559133462679611, -59.7232 -9.31704, -59.71045232226486 -9.258517690088365, -59.40838110915332 -7.87176274409854, -59.392 -7.79656, -57.7318 -8.03772, -57.74785515556082 -8.112971988061917, -58.0564 -9.559150000000001, -58.05651385075223 -9.559133462679611))",MT,51,82.63,72.42,78.51,52.89,45.15,14.09,11.22,14.6,30.43,45.1,60.73,69.38,8,7,7,5,4,1,1,1,3,4,6,6,74.65,7,57.66,5,13.34,1,44.43,4,9.09,0.0,0.0,28.57,53.85,78.57,91.67,75.0,45.45,45.45,33.33,8.33
229,67,"POLYGON ((-58.05651385075223 -9.559133462679611, -58.35018634658405 -10.92988745841275, -58.3663 -11.0051, -60.0403 -10.762, -60.02402510352255 -10.68781721624507, -59.71045232226486 -9.258517690088365, -59.7068 -9.24187, -58.0404 -9.483919999999999, -58.05651385075223 -9.559133462679611))",MT,51,68.04,63.21,75.04,57.14,44.02,9.51,8.59,19.41,37.53,48.7,62.42,72.41,6,6,7,5,4,0,0,1,3,4,6,7,68.02,6,57.84,5,12.35,1,48.72,4,18.18,18.18,0.0,28.57,46.15,85.71,91.67,75.0,54.55,27.27,11.11,16.67
229,68,"POLYGON ((-58.66140674543855 -12.37559902026716, -58.66257929081092 -12.38104428517353, -58.6776 -12.4508, -58.67768641216927 -12.45078745290166, -60.3601 -12.2065, -60.34960686544163 -12.15908276363854, -60.02402510352255 -10.68781721624507, -60.0238 -10.6868, -58.35018634658405 -10.92988745841275, -58.3501 -10.9299, -58.66140674543855 -12.37559902026716))",MT,51,70.73,75.44,68.02,44.01,45.76,15.02,9.45,17.34,26.71,52.93,57.2,76.52,7,7,6,4,4,1,0,1,2,5,5,7,74.3,7,51.56,5,13.99,1,45.71,4,18.18,9.09,9.09,50.0,38.46,78.57,83.33,75.0,70.0,25.0,33.33,16.67
229,69,"POLYGON ((-58.97451053839497 -13.82109846914766, -58.97606153083535 -13.82825874299126, -58.9908 -13.8963, -58.99090014204847 -13.89628545217759, -60.6828 -13.6505, -60.67774653747868 -13.6278800227979, -60.34960686544163 -12.15908276363854, -60.3434 -12.1313, -58.66140674543855 -12.37559902026716, -58.6614 -12.3756, -58.66257929081092 -12.38104428517353, -58.67768641216927 -12.45078745290166, -58.97451053839497 -13.82109846914766))",MT,51,65.59,78.13,62.15,41.4,39.77,12.8,8.09,25.9,19.96,46.74,56.96,68.72,6,7,6,4,3,1,0,2,1,4,5,6,70.81,7,46.85,4,15.45,1,41.07,4,9.09,0.0,27.27,42.86,53.85,78.57,83.33,75.0,70.0,25.0,33.33,27.27
229,70,"POLYGON ((-59.28971485747623 -15.26618331222967, -59.30490196585905 -15.33580768546115, -59.3061 -15.3413, -59.30610906060753 -15.34129868396086, -61.0087 -15.094, -60.99600385719334 -15.03775623551285, -60.67774653747868 -13.6278800227979, -60.6659 -13.5754, -58.97451053839497 -13.82109846914766, -58.9745 -13.8211, -58.97606153083535 -13.82825874299126, -58.99090014204847 -13.89628545217759, -59.28971485747623 -15.26618331222967))",MT,51,64.46,79.43,54.7,44.15,34.58,22.22,13.83,32.26,19.48,54.47,64.83,59.48,6,7,5,4,3,2,1,3,1,5,6,5,67.79,6,43.93,4,22.74,2,45.94,4,9.09,0.0,27.27,35.71,53.85,69.23,81.82,72.73,72.73,25.0,20.0,27.27
229,71,"POLYGON ((-59.60718784453152 -16.71088723771028, -59.61732415251027 -16.75699666861754, -59.6237 -16.786, -59.62375525576529 -16.7859919751032, -61.3382 -16.537, -61.32562024819899 -16.48188507587557, -60.99600385719334 -15.03775623551285, -60.9917 -15.0189, -59.28971485747623 -15.26618331222967, -59.2896 -15.2662, -59.30490196585905 -15.33580768546115, -59.30610906060753 -15.34129868396086, -59.60718784453152 -16.71088723771028))",MT,51,55.15,74.54,63.53,36.3,37.12,33.28,23.61,29.78,19.08,52.89,63.5,52.85,5,7,6,3,3,3,2,2,1,5,6,5,60.61,6,44.66,4,29.14,2,44.84,4,18.18,9.09,18.18,50.0,41.67,61.54,72.73,72.73,72.73,41.67,20.0,33.33
230,59,"POLYGON ((-57.14410246063994 2.01260035744379, -57.4368322835895 0.6360736445756996, -57.4517 0.56616, -59.09676776007168 0.8051353165776721, -59.0968 0.80514, -58.7743 2.32698, -58.77425776737389 2.326973865212075, -57.1281 2.08785, -57.14410246063994 2.01260035744379))",PA,15,71.41,79.01,83.88,84.79,80.89,63.1,58.98,56.72,44.51,44.3,46.98,73.56,7,7,8,8,8,6,5,5,4,4,4,7,74.4,7,83.08,8,59.74,5,45.24,4,8.33,0.0,0.0,0.0,0.0,7.69,14.29,18.18,41.67,27.27,27.27,8.33
230,60,"POLYGON ((-57.75864517721906 -0.8803834372063642, -59.4037 -0.64141, -59.38773523009554 -0.5661694089792512, -59.09676776007168 0.8051353165776721, -59.0808 0.88039, -57.4357 0.64141, -57.4368322835895 0.6360736445756996, -57.7586 -0.88039, -57.75864517721906 -0.8803834372063642))",PA,15,65.63,82.49,76.67,75.46,66.45,50.69,52.96,46.49,46.27,39.72,35.7,71.63,6,8,7,7,6,5,5,4,4,3,3,7,72.7,7,72.79,7,50.31,5,40.73,4,25.0,10.0,0.0,9.09,16.67,15.38,28.57,36.36,33.33,36.36,54.55,16.67
